date,county,fips,positive_patients,suspected_patients,icu_positive_patients,icu_suspected_patients,icu_available_beds
2021-11-01,Glenn,21,0.0,0.0,0.0,0.0,0.0
2021-11-01,Humboldt,23,8.0,1.0,2.0,0.0,4.0
2021-11-01,Imperial,25,34.0,0.0,10.0,0.0,2.0
2021-11-01,Inyo,27,3.0,0.0,0.0,0.0,0.0
2021-11-01,Kern,29,226.0,0.0,61.0,0.0,26.0
2021-11-01,Kings,31,44.0,0.0,5.0,0.0,5.0
2021-11-01,Lake,33,4.0,0.0,2.0,0.0,1.0
2021-11-01,Lassen,35,4.0,0.0,0.0,0.0,0.0
2021-11-01,Los Angeles,37,653.0,84.0,166.0,15.0,604.0
2021-11-01,Madera,39,22.0,9.0,7.0,0.0,8.0
2021-11-01,Marin,41,0.0,6.0,0.0,1.0,17.0
2021-11-01,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2021-11-01,Mendocino,45,8.0,2.0,4.0,1.0,2.0
2021-11-01,Merced,47,49.0,0.0,13.0,0.0,4.0
2021-11-01,Modoc,49,2.0,0.0,0.0,0.0,0.0
2021-11-01,Mono,51,0.0,0.0,0.0,0.0,2.0
2021-11-01,Monterey,53,11.0,1.0,2.0,0.0,20.0
2021-11-01,Napa,55,10.0,0.0,6.0,0.0,3.0
2021-11-01,Nevada,57,12.0,0.0,4.0,0.0,1.0
2021-11-01,Orange,59,197.0,13.0,47.0,1.0,159.0
2021-11-01,Placer,61,112.0,13.0,23.0,0.0,21.0
2021-11-01,Plumas,63,3.0,0.0,0.0,0.0,0.0
2021-11-01,Riverside,65,253.0,27.0,55.0,1.0,92.0
2021-11-01,Sacramento,67,179.0,21.0,43.0,2.0,89.0
2021-11-01,San Benito,69,3.0,0.0,1.0,0.0,2.0
2021-11-01,San Bernardino,71,297.0,29.0,70.0,7.0,161.0
2021-11-01,San Diego,73,281.0,16.0,80.0,2.0,217.0
2021-11-01,San Francisco,75,46.0,7.0,12.0,0.0,96.0
2021-11-01,San Joaquin,77,98.0,9.0,26.0,0.0,9.0
2021-11-01,San Luis Obispo,79,19.0,0.0,5.0,0.0,14.0
2021-11-01,San Mateo,81,22.0,14.0,5.0,1.0,20.0
2021-11-01,Santa Barbara,83,43.0,0.0,11.0,0.0,34.0
2021-11-01,Santa Clara,85,118.0,23.0,36.0,4.0,73.0
2021-11-01,Santa Cruz,87,8.0,1.0,1.0,1.0,3.0
2021-11-01,Shasta,89,77.0,7.0,20.0,0.0,8.0
2021-11-01,Siskiyou,93,1.0,0.0,0.0,0.0,3.0
2021-11-01,Solano,95,42.0,14.0,8.0,2.0,14.0
2021-11-01,Sonoma,97,23.0,1.0,6.0,0.0,16.0
2021-11-01,Stanislaus,99,165.0,13.0,32.0,1.0,29.0
2021-11-01,Sutter,101,0.0,0.0,0.0,0.0,0.0
2021-11-01,Tehama,103,23.0,0.0,7.0,0.0,0.0
2021-11-01,Trinity,105,0.0,0.0,0.0,0.0,0.0
2021-11-01,Tulare,107,162.0,11.0,39.0,0.0,9.0
2021-11-01,Tuolumne,109,17.0,0.0,2.0,0.0,0.0
2021-11-01,Ventura,111,45.0,5.0,7.0,0.0,39.0
2021-11-01,Yolo,113,12.0,0.0,3.0,0.0,2.0
2021-11-01,Yuba,115,28.0,0.0,9.0,0.0,5.0
2021-10-31,Alameda,1,72.0,31.0,26.0,4.0,107.0
2021-10-31,Amador,5,9.0,2.0,5.0,0.0,0.0
2021-10-31,Butte,7,58.0,0.0,10.0,0.0,12.0
2021-10-31,Calaveras,9,3.0,0.0,0.0,0.0,2.0
2021-10-31,Colusa,11,2.0,0.0,0.0,0.0,0.0
2021-10-31,Contra Costa,13,59.0,10.0,18.0,2.0,57.0
2021-10-31,Del Norte,15,1.0,0.0,0.0,0.0,2.0
2021-10-31,El Dorado,17,11.0,0.0,5.0,0.0,1.0
2021-10-31,Fresno,19,291.0,9.0,62.0,0.0,15.0
2021-10-31,Glenn,21,0.0,0.0,0.0,0.0,0.0
2021-10-31,Humboldt,23,8.0,1.0,1.0,0.0,4.0
2021-10-31,Imperial,25,32.0,0.0,8.0,0.0,5.0
2021-10-31,Inyo,27,3.0,0.0,0.0,0.0,2.0
2021-10-31,Kern,29,226.0,0.0,56.0,0.0,23.0
2021-10-31,Kings,31,46.0,0.0,7.0,0.0,0.0
2021-10-31,Lake,33,4.0,0.0,2.0,0.0,0.0
2021-10-31,Lassen,35,0.0,0.0,0.0,0.0,0.0
2021-10-31,Los Angeles,37,659.0,70.0,173.0,13.0,557.0
2021-10-31,Madera,39,23.0,3.0,6.0,0.0,9.0
2021-10-31,Marin,41,1.0,7.0,1.0,2.0,16.0
2021-10-31,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2021-10-31,Mendocino,45,8.0,2.0,3.0,0.0,1.0
2021-10-31,Merced,47,46.0,0.0,13.0,0.0,5.0
2021-10-31,Modoc,49,2.0,0.0,0.0,0.0,0.0
2021-10-31,Mono,51,0.0,0.0,0.0,0.0,2.0
2021-10-31,Monterey,53,11.0,1.0,2.0,0.0,16.0
2021-10-31,Napa,55,11.0,0.0,6.0,0.0,5.0
2021-10-31,Nevada,57,11.0,0.0,4.0,0.0,1.0
2021-10-31,Orange,59,199.0,6.0,53.0,0.0,142.0
2021-10-31,Placer,61,108.0,11.0,25.0,1.0,23.0
2021-10-31,Plumas,63,3.0,0.0,0.0,0.0,0.0
2021-10-31,Riverside,65,238.0,28.0,54.0,1.0,97.0
2021-10-31,Sacramento,67,180.0,16.0,45.0,2.0,82.0
2021-10-31,San Benito,69,3.0,0.0,1.0,0.0,0.0
2021-10-31,San Bernardino,71,293.0,22.0,75.0,4.0,148.0
2021-10-31,San Diego,73,283.0,16.0,77.0,3.0,211.0
2021-10-31,San Francisco,75,47.0,8.0,11.0,1.0,89.0
2021-10-31,San Joaquin,77,100.0,10.0,31.0,0.0,13.0
2021-10-31,San Luis Obispo,79,15.0,0.0,7.0,0.0,13.0
2021-10-31,San Mateo,81,20.0,14.0,4.0,1.0,17.0
2021-10-31,Santa Barbara,83,36.0,0.0,10.0,0.0,29.0
2021-10-31,Santa Clara,85,123.0,27.0,33.0,3.0,50.0
2021-10-31,Santa Cruz,87,5.0,0.0,0.0,0.0,1.0
2021-10-31,Shasta,89,75.0,7.0,19.0,0.0,10.0
2021-10-31,Siskiyou,93,4.0,0.0,0.0,0.0,3.0
2021-10-31,Solano,95,42.0,15.0,9.0,2.0,13.0
2021-10-31,Sonoma,97,26.0,4.0,6.0,0.0,15.0
2021-10-31,Stanislaus,99,163.0,11.0,29.0,1.0,29.0
2021-10-31,Sutter,101,0.0,0.0,0.0,0.0,0.0
2021-10-31,Tehama,103,19.0,0.0,6.0,0.0,0.0
2021-10-31,Trinity,105,0.0,0.0,0.0,0.0,0.0
2021-10-31,Tulare,107,163.0,8.0,30.0,0.0,6.0
2021-10-31,Tuolumne,109,17.0,0.0,3.0,0.0,2.0
2021-10-31,Ventura,111,50.0,5.0,12.0,0.0,31.0
2021-10-31,Yolo,113,11.0,0.0,3.0,0.0,2.0
2021-10-31,Yuba,115,26.0,1.0,8.0,1.0,5.0
2021-10-30,Alameda,1,80.0,31.0,28.0,4.0,103.0
2021-10-30,Amador,5,7.0,2.0,5.0,0.0,0.0
2021-10-30,Butte,7,59.0,0.0,10.0,0.0,7.0
2021-10-30,Calaveras,9,3.0,0.0,1.0,0.0,3.0
2021-10-30,Colusa,11,3.0,0.0,0.0,0.0,0.0
2021-10-30,Contra Costa,13,52.0,13.0,18.0,2.0,49.0
2021-10-30,Del Norte,15,1.0,0.0,0.0,0.0,1.0
2021-10-30,El Dorado,17,10.0,0.0,3.0,0.0,3.0
2021-10-30,Fresno,19,295.0,8.0,66.0,0.0,14.0
2021-10-30,Glenn,21,0.0,0.0,0.0,0.0,0.0
2021-10-30,Humboldt,23,8.0,1.0,1.0,0.0,4.0
2021-10-30,Imperial,25,32.0,0.0,8.0,0.0,6.0
2021-10-30,Inyo,27,2.0,0.0,0.0,0.0,2.0
2021-10-30,Kern,29,217.0,0.0,57.0,0.0,26.0
2021-10-30,Kings,31,44.0,0.0,7.0,0.0,0.0
2021-10-30,Lake,33,2.0,0.0,1.0,0.0,0.0
2021-10-30,Lassen,35,0.0,0.0,0.0,0.0,0.0
2021-10-30,Los Angeles,37,672.0,79.0,162.0,15.0,527.0
2021-10-30,Madera,39,24.0,1.0,6.0,0.0,6.0
2021-10-30,Marin,41,1.0,3.0,1.0,0.0,14.0
2021-10-30,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2021-10-30,Mendocino,45,10.0,3.0,4.0,0.0,1.0
2021-10-30,Merced,47,5.0,49.0,13.0,0.0,6.0
2021-10-30,Modoc,49,4.0,0.0,0.0,0.0,0.0
2021-10-30,Mono,51,0.0,0.0,0.0,0.0,2.0
2021-10-30,Monterey,53,12.0,1.0,2.0,0.0,18.0
2021-10-30,Napa,55,12.0,0.0,4.0,0.0,3.0
2021-10-30,Nevada,57,11.0,0.0,6.0,0.0,0.0
2021-10-30,Orange,59,203.0,11.0,53.0,1.0,133.0
2021-10-30,Placer,61,104.0,8.0,24.0,0.0,20.0
2021-10-30,Plumas,63,4.0,0.0,0.0,0.0,0.0
2021-10-30,Riverside,65,237.0,14.0,52.0,2.0,89.0
2021-10-30,Sacramento,67,172.0,23.0,43.0,1.0,72.0
2021-10-30,San Benito,69,3.0,0.0,1.0,0.0,0.0
2021-10-30,San Bernardino,71,285.0,25.0,76.0,4.0,132.0
2021-10-30,San Diego,73,283.0,14.0,82.0,1.0,192.0
2021-10-30,San Francisco,75,45.0,8.0,12.0,1.0,74.0
2021-10-30,San Joaquin,77,96.0,7.0,34.0,0.0,14.0
2021-10-30,San Luis Obispo,79,13.0,0.0,6.0,0.0,15.0
2021-10-30,San Mateo,81,21.0,17.0,5.0,1.0,13.0
2021-10-30,Santa Barbara,83,39.0,0.0,11.0,0.0,29.0
2021-10-30,Santa Clara,85,124.0,18.0,38.0,3.0,41.0
2021-10-30,Santa Cruz,87,5.0,1.0,0.0,1.0,3.0
2021-10-30,Shasta,89,81.0,6.0,20.0,0.0,4.0
2021-10-30,Siskiyou,93,4.0,0.0,0.0,0.0,3.0
2021-10-30,Solano,95,41.0,17.0,9.0,2.0,14.0
2021-10-30,Sonoma,97,24.0,3.0,6.0,0.0,15.0
2021-10-30,Stanislaus,99,164.0,12.0,29.0,2.0,29.0
2021-10-30,Sutter,101,0.0,0.0,0.0,0.0,0.0
2021-10-30,Tehama,103,21.0,0.0,6.0,0.0,0.0
2021-10-30,Trinity,105,0.0,0.0,0.0,0.0,0.0
2021-10-30,Tulare,107,161.0,6.0,31.0,0.0,5.0
2021-10-30,Tuolumne,109,21.0,0.0,3.0,0.0,3.0
2021-10-30,Ventura,111,51.0,2.0,14.0,0.0,28.0
2021-10-30,Yolo,113,12.0,0.0,3.0,0.0,0.0
2021-10-30,Yuba,115,22.0,1.0,8.0,1.0,6.0
2021-10-29,Alameda,1,80.0,36.0,28.0,5.0,106.0
2021-10-29,Amador,5,8.0,0.0,6.0,0.0,0.0
2021-10-29,Butte,7,56.0,0.0,10.0,0.0,8.0
2021-10-29,Calaveras,9,4.0,0.0,1.0,0.0,4.0
2021-10-29,Colusa,11,3.0,0.0,0.0,0.0,0.0
2021-10-29,Contra Costa,13,48.0,10.0,17.0,1.0,48.0
2021-10-29,Del Norte,15,1.0,0.0,0.0,0.0,0.0
2021-10-29,El Dorado,17,11.0,0.0,4.0,0.0,0.0
2021-10-29,Fresno,19,304.0,15.0,63.0,1.0,18.0
2021-10-29,Glenn,21,0.0,0.0,0.0,0.0,0.0
2021-10-29,Humboldt,23,9.0,1.0,2.0,0.0,7.0
2021-10-29,Imperial,25,33.0,0.0,7.0,0.0,5.0
2021-10-29,Inyo,27,3.0,0.0,0.0,0.0,2.0
2021-10-29,Kern,29,222.0,0.0,62.0,0.0,23.0
2021-10-29,Kings,31,47.0,0.0,7.0,0.0,4.0
2021-10-29,Lake,33,4.0,0.0,2.0,0.0,0.0
2021-10-29,Lassen,35,0.0,0.0,0.0,0.0,0.0
2021-10-29,Los Angeles,37,659.0,75.0,172.0,16.0,531.0
2021-10-29,Madera,39,22.0,6.0,7.0,0.0,8.0
2021-10-29,Marin,41,2.0,3.0,1.0,0.0,16.0
2021-10-29,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2021-10-29,Mendocino,45,10.0,3.0,3.0,1.0,4.0
2021-10-29,Merced,47,50.0,0.0,11.0,0.0,6.0
2021-10-29,Modoc,49,3.0,0.0,0.0,0.0,0.0
2021-10-29,Mono,51,0.0,0.0,0.0,0.0,2.0
2021-10-29,Monterey,53,11.0,1.0,2.0,0.0,14.0
2021-10-29,Napa,55,11.0,0.0,4.0,0.0,1.0
2021-10-29,Nevada,57,9.0,0.0,3.0,0.0,0.0
2021-10-29,Orange,59,198.0,15.0,51.0,1.0,145.0
2021-10-29,Placer,61,113.0,10.0,24.0,1.0,13.0
2021-10-29,Plumas,63,3.0,0.0,0.0,0.0,0.0
2021-10-29,Riverside,65,231.0,21.0,48.0,4.0,88.0
2021-10-29,Sacramento,67,179.0,27.0,45.0,3.0,79.0
2021-10-29,San Benito,69,5.0,0.0,1.0,0.0,0.0
2021-10-29,San Bernardino,71,293.0,20.0,76.0,3.0,132.0
2021-10-29,San Diego,73,290.0,15.0,85.0,4.0,192.0
2021-10-29,San Francisco,75,46.0,6.0,11.0,0.0,67.0
2021-10-29,San Joaquin,77,94.0,7.0,33.0,0.0,9.0
2021-10-29,San Luis Obispo,79,14.0,0.0,5.0,0.0,13.0
2021-10-29,San Mateo,81,23.0,16.0,6.0,2.0,15.0
2021-10-29,Santa Barbara,83,40.0,0.0,13.0,0.0,25.0
2021-10-29,Santa Clara,85,126.0,21.0,38.0,4.0,41.0
2021-10-29,Santa Cruz,87,5.0,1.0,0.0,1.0,3.0
2021-10-29,Shasta,89,80.0,6.0,24.0,0.0,5.0
2021-10-29,Siskiyou,93,4.0,0.0,0.0,0.0,3.0
2021-10-29,Solano,95,41.0,14.0,10.0,2.0,16.0
2021-10-29,Sonoma,97,28.0,2.0,6.0,0.0,10.0
2021-10-29,Stanislaus,99,150.0,8.0,30.0,2.0,31.0
2021-10-29,Sutter,101,0.0,0.0,0.0,0.0,0.0
2021-10-29,Tehama,103,23.0,0.0,6.0,0.0,0.0
2021-10-29,Trinity,105,0.0,0.0,0.0,0.0,0.0
2021-10-29,Tulare,107,166.0,6.0,30.0,0.0,6.0
2021-10-29,Tuolumne,109,18.0,0.0,2.0,0.0,3.0
2021-10-29,Ventura,111,52.0,4.0,15.0,0.0,25.0
2021-10-29,Yolo,113,13.0,0.0,4.0,0.0,1.0
2021-10-29,Yuba,115,21.0,1.0,7.0,1.0,3.0
2021-10-28,Alameda,1,79.0,34.0,30.0,3.0,101.0
2021-10-28,Amador,5,7.0,1.0,6.0,0.0,0.0
2021-10-28,Butte,7,56.0,0.0,8.0,0.0,6.0
2021-10-28,Calaveras,9,4.0,0.0,1.0,0.0,4.0
2021-10-28,Colusa,11,3.0,0.0,0.0,0.0,0.0
2021-10-28,Contra Costa,13,48.0,7.0,16.0,2.0,39.0
2021-10-28,Del Norte,15,1.0,0.0,0.0,0.0,0.0
2021-10-28,El Dorado,17,8.0,0.0,6.0,0.0,3.0
2021-10-28,Fresno,19,302.0,9.0,58.0,1.0,22.0
2021-10-28,Glenn,21,0.0,0.0,0.0,0.0,0.0
2021-10-28,Humboldt,23,10.0,1.0,2.0,0.0,6.0
2021-10-28,Imperial,25,32.0,0.0,8.0,0.0,4.0
2021-10-28,Inyo,27,3.0,0.0,1.0,0.0,2.0
2021-10-28,Kern,29,227.0,0.0,63.0,0.0,25.0
2021-10-28,Kings,31,51.0,0.0,8.0,0.0,2.0
2021-10-28,Lake,33,3.0,0.0,2.0,0.0,0.0
2021-10-28,Lassen,35,0.0,0.0,0.0,0.0,0.0
2021-10-28,Los Angeles,37,630.0,88.0,174.0,9.0,555.0
2021-10-28,Madera,39,25.0,9.0,8.0,0.0,7.0
2021-10-28,Marin,41,1.0,5.0,0.0,1.0,15.0
2021-10-28,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2021-10-28,Mendocino,45,13.0,0.0,4.0,0.0,1.0
2021-10-28,Merced,47,51.0,0.0,12.0,0.0,5.0
2021-10-28,Modoc,49,3.0,0.0,0.0,0.0,0.0
2021-10-28,Mono,51,0.0,0.0,0.0,0.0,2.0
2021-10-28,Monterey,53,12.0,0.0,2.0,0.0,10.0
2021-10-28,Napa,55,11.0,0.0,4.0,0.0,1.0
2021-10-28,Nevada,57,10.0,0.0,4.0,0.0,1.0
2021-10-28,Orange,59,193.0,9.0,49.0,1.0,153.0
2021-10-28,Placer,61,105.0,13.0,26.0,2.0,12.0
2021-10-28,Plumas,63,1.0,0.0,0.0,0.0,0.0
2021-10-28,Riverside,65,220.0,21.0,54.0,2.0,79.0
2021-10-28,Sacramento,67,185.0,18.0,45.0,1.0,82.0
2021-10-28,San Benito,69,5.0,0.0,1.0,0.0,1.0
2021-10-28,San Bernardino,71,287.0,22.0,75.0,1.0,129.0
2021-10-28,San Diego,73,288.0,15.0,83.0,1.0,197.0
2021-10-28,San Francisco,75,50.0,6.0,12.0,0.0,65.0
2021-10-28,San Joaquin,77,90.0,4.0,33.0,0.0,12.0
2021-10-28,San Luis Obispo,79,14.0,1.0,5.0,0.0,9.0
2021-10-28,San Mateo,81,23.0,11.0,5.0,1.0,16.0
2021-10-28,Santa Barbara,83,40.0,1.0,13.0,0.0,21.0
2021-10-28,Santa Clara,85,123.0,26.0,36.0,3.0,42.0
2021-10-28,Santa Cruz,87,7.0,1.0,1.0,1.0,3.0
2021-10-28,Shasta,89,83.0,6.0,24.0,0.0,4.0
2021-10-28,Siskiyou,93,3.0,0.0,0.0,0.0,3.0
2021-10-28,Solano,95,41.0,14.0,9.0,1.0,15.0
2021-10-28,Sonoma,97,27.0,1.0,6.0,0.0,13.0
2021-10-28,Stanislaus,99,150.0,9.0,31.0,2.0,29.0
2021-10-28,Sutter,101,0.0,0.0,0.0,0.0,0.0
2021-10-28,Tehama,103,23.0,0.0,6.0,0.0,0.0
2021-10-28,Trinity,105,0.0,0.0,0.0,0.0,0.0
2021-10-28,Tulare,107,172.0,2.0,27.0,0.0,9.0
2021-10-28,Tuolumne,109,17.0,0.0,2.0,0.0,4.0
2021-10-28,Ventura,111,48.0,6.0,13.0,0.0,30.0
2021-10-28,Yolo,113,11.0,0.0,4.0,0.0,1.0
2021-10-28,Yuba,115,20.0,0.0,7.0,0.0,1.0
2021-10-27,Alameda,1,82.0,32.0,30.0,1.0,114.0
2021-10-27,Amador,5,8.0,0.0,6.0,0.0,0.0
2021-10-27,Butte,7,60.0,0.0,9.0,0.0,6.0
2021-10-27,Calaveras,9,5.0,0.0,2.0,0.0,3.0
2021-10-27,Colusa,11,3.0,0.0,0.0,0.0,0.0
2021-10-27,Contra Costa,13,46.0,12.0,17.0,3.0,50.0
2021-10-27,Del Norte,15,0.0,0.0,0.0,0.0,1.0
2021-10-27,El Dorado,17,10.0,0.0,5.0,0.0,2.0
2021-10-27,Fresno,19,307.0,7.0,58.0,1.0,20.0
2021-10-27,Glenn,21,0.0,0.0,0.0,0.0,0.0
2021-10-27,Humboldt,23,10.0,1.0,2.0,0.0,4.0
2021-10-27,Imperial,25,31.0,0.0,7.0,0.0,4.0
2021-10-27,Inyo,27,2.0,0.0,0.0,0.0,2.0
2021-10-27,Kern,29,236.0,0.0,73.0,0.0,25.0
2021-10-27,Kings,31,56.0,0.0,8.0,0.0,3.0
2021-10-27,Lake,33,2.0,0.0,1.0,0.0,0.0
2021-10-27,Lassen,35,0.0,0.0,0.0,0.0,0.0
2021-10-27,Los Angeles,37,638.0,79.0,175.0,7.0,551.0
2021-10-27,Madera,39,22.0,4.0,9.0,0.0,6.0
2021-10-27,Marin,41,2.0,3.0,0.0,1.0,14.0
2021-10-27,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2021-10-27,Mendocino,45,13.0,0.0,4.0,0.0,0.0
2021-10-27,Merced,47,51.0,0.0,12.0,0.0,5.0
2021-10-27,Modoc,49,1.0,0.0,0.0,0.0,0.0
2021-10-27,Mono,51,0.0,0.0,0.0,0.0,1.0
2021-10-27,Monterey,53,12.0,0.0,2.0,0.0,14.0
2021-10-27,Napa,55,12.0,0.0,3.0,0.0,2.0
2021-10-27,Nevada,57,8.0,0.0,4.0,0.0,1.0
2021-10-27,Orange,59,195.0,13.0,53.0,2.0,181.0
2021-10-27,Placer,61,91.0,14.0,26.0,0.0,17.0
2021-10-27,Plumas,63,1.0,0.0,0.0,0.0,0.0
2021-10-27,Riverside,65,214.0,33.0,53.0,1.0,83.0
2021-10-27,Sacramento,67,198.0,23.0,45.0,1.0,77.0
2021-10-27,San Benito,69,3.0,0.0,1.0,0.0,1.0
2021-10-27,San Bernardino,71,281.0,12.0,78.0,1.0,130.0
2021-10-27,San Diego,73,282.0,9.0,86.0,3.0,205.0
2021-10-27,San Francisco,75,48.0,5.0,13.0,0.0,69.0
2021-10-27,San Joaquin,77,84.0,8.0,28.0,1.0,8.0
2021-10-27,San Luis Obispo,79,17.0,0.0,3.0,0.0,12.0
2021-10-27,San Mateo,81,22.0,10.0,5.0,2.0,21.0
2021-10-27,Santa Barbara,83,40.0,2.0,14.0,0.0,19.0
2021-10-27,Santa Clara,85,118.0,26.0,35.0,2.0,46.0
2021-10-27,Santa Cruz,87,7.0,1.0,1.0,1.0,3.0
2021-10-27,Shasta,89,84.0,0.0,24.0,0.0,8.0
2021-10-27,Siskiyou,93,1.0,0.0,0.0,0.0,6.0
2021-10-27,Solano,95,41.0,16.0,8.0,2.0,14.0
2021-10-27,Sonoma,97,29.0,0.0,5.0,0.0,17.0
2021-10-27,Stanislaus,99,154.0,10.0,32.0,2.0,25.0
2021-10-27,Sutter,101,0.0,0.0,0.0,0.0,0.0
2021-10-27,Tehama,103,25.0,0.0,5.0,0.0,0.0
2021-10-27,Trinity,105,0.0,0.0,0.0,0.0,0.0
2021-10-27,Tulare,107,170.0,15.0,27.0,2.0,10.0
2021-10-27,Tuolumne,109,19.0,0.0,3.0,0.0,1.0
2021-10-27,Ventura,111,46.0,4.0,13.0,0.0,34.0
2021-10-27,Yolo,113,11.0,0.0,5.0,0.0,0.0
2021-10-27,Yuba,115,19.0,1.0,7.0,0.0,2.0
2021-10-26,Alameda,1,89.0,28.0,30.0,2.0,104.0
2021-10-26,Amador,5,8.0,0.0,6.0,0.0,0.0
2021-10-26,Butte,7,59.0,0.0,9.0,0.0,15.0
2021-10-26,Calaveras,9,3.0,0.0,2.0,0.0,4.0
2021-10-26,Colusa,11,4.0,0.0,0.0,0.0,0.0
2021-10-26,Contra Costa,13,45.0,11.0,14.0,1.0,43.0
2021-10-26,Del Norte,15,0.0,0.0,0.0,0.0,2.0
2021-10-26,El Dorado,17,9.0,0.0,4.0,0.0,2.0
2021-10-26,Fresno,19,297.0,10.0,55.0,1.0,24.0
2021-10-26,Glenn,21,0.0,0.0,0.0,0.0,0.0
2021-10-26,Humboldt,23,12.0,2.0,3.0,0.0,2.0
2021-10-26,Imperial,25,31.0,0.0,9.0,0.0,5.0
2021-10-26,Inyo,27,2.0,0.0,0.0,0.0,2.0
2021-10-26,Kern,29,228.0,0.0,71.0,0.0,18.0
2021-10-26,Kings,31,59.0,0.0,8.0,0.0,3.0
2021-10-26,Lake,33,3.0,0.0,1.0,0.0,1.0
2021-10-26,Lassen,35,2.0,0.0,0.0,0.0,0.0
2021-10-26,Los Angeles,37,649.0,107.0,183.0,11.0,593.0
2021-10-26,Madera,39,23.0,2.0,8.0,0.0,5.0
2021-10-26,Marin,41,3.0,3.0,0.0,0.0,16.0
2021-10-26,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2021-10-26,Mendocino,45,15.0,0.0,4.0,0.0,1.0
2021-10-26,Merced,47,49.0,0.0,12.0,0.0,6.0
2021-10-26,Modoc,49,0.0,0.0,0.0,0.0,0.0
2021-10-26,Mono,51,1.0,0.0,0.0,0.0,2.0
2021-10-26,Monterey,53,10.0,0.0,2.0,0.0,18.0
2021-10-26,Napa,55,12.0,0.0,3.0,0.0,2.0
2021-10-26,Nevada,57,10.0,0.0,3.0,0.0,1.0
2021-10-26,Orange,59,200.0,7.0,49.0,1.0,159.0
2021-10-26,Placer,61,88.0,13.0,24.0,0.0,17.0
2021-10-26,Plumas,63,2.0,1.0,0.0,0.0,0.0
2021-10-26,Riverside,65,213.0,19.0,54.0,3.0,77.0
2021-10-26,Sacramento,67,199.0,28.0,45.0,3.0,73.0
2021-10-26,San Benito,69,4.0,0.0,1.0,0.0,1.0
2021-10-26,San Bernardino,71,287.0,12.0,72.0,2.0,137.0
2021-10-26,San Diego,73,283.0,9.0,77.0,4.0,210.0
2021-10-26,San Francisco,75,43.0,4.0,12.0,0.0,72.0
2021-10-26,San Joaquin,77,86.0,4.0,31.0,1.0,15.0
2021-10-26,San Luis Obispo,79,19.0,1.0,2.0,0.0,14.0
2021-10-26,San Mateo,81,18.0,10.0,6.0,0.0,19.0
2021-10-26,Santa Barbara,83,41.0,1.0,14.0,0.0,18.0
2021-10-26,Santa Clara,85,120.0,24.0,37.0,3.0,43.0
2021-10-26,Santa Cruz,87,4.0,1.0,1.0,1.0,4.0
2021-10-26,Shasta,89,92.0,0.0,24.0,0.0,7.0
2021-10-26,Siskiyou,93,2.0,0.0,1.0,0.0,5.0
2021-10-26,Solano,95,42.0,15.0,10.0,1.0,12.0
2021-10-26,Sonoma,97,25.0,1.0,7.0,0.0,20.0
2021-10-26,Stanislaus,99,153.0,14.0,31.0,4.0,23.0
2021-10-26,Sutter,101,0.0,0.0,0.0,0.0,0.0
2021-10-26,Tehama,103,24.0,0.0,6.0,0.0,0.0
2021-10-26,Trinity,105,0.0,0.0,0.0,0.0,0.0
2021-10-26,Tulare,107,165.0,13.0,29.0,1.0,4.0
2021-10-26,Tuolumne,109,19.0,0.0,4.0,0.0,0.0
2021-10-26,Ventura,111,42.0,5.0,10.0,0.0,37.0
2021-10-26,Yolo,113,10.0,0.0,4.0,0.0,0.0
2021-10-26,Yuba,115,23.0,0.0,8.0,0.0,1.0
2021-10-25,Alameda,1,82.0,28.0,28.0,3.0,116.0
2021-10-25,Amador,5,8.0,0.0,6.0,0.0,0.0
2021-10-25,Butte,7,60.0,0.0,8.0,0.0,16.0
2021-10-25,Calaveras,9,2.0,0.0,2.0,0.0,4.0
2021-10-25,Colusa,11,4.0,0.0,0.0,0.0,0.0
2021-10-25,Contra Costa,13,45.0,8.0,14.0,0.0,37.0
2021-10-25,Del Norte,15,0.0,0.0,0.0,0.0,0.0
2021-10-25,El Dorado,17,7.0,0.0,3.0,0.0,1.0
2021-10-25,Fresno,19,298.0,11.0,52.0,0.0,22.0
2021-10-25,Glenn,21,1.0,0.0,0.0,0.0,0.0
2021-10-25,Humboldt,23,14.0,0.0,4.0,0.0,4.0
2021-10-25,Imperial,25,31.0,0.0,9.0,0.0,3.0
2021-10-25,Inyo,27,4.0,0.0,0.0,0.0,2.0
2021-10-25,Kern,29,223.0,0.0,76.0,0.0,16.0
2021-10-25,Kings,31,59.0,0.0,7.0,0.0,6.0
2021-10-25,Lake,33,2.0,0.0,1.0,0.0,1.0
2021-10-25,Lassen,35,3.0,0.0,0.0,0.0,0.0
2021-10-25,Los Angeles,37,650.0,75.0,179.0,6.0,599.0
2021-10-25,Madera,39,19.0,9.0,8.0,0.0,4.0
2021-10-25,Marin,41,4.0,4.0,0.0,0.0,18.0
2021-10-25,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2021-10-25,Mendocino,45,13.0,0.0,4.0,0.0,0.0
